model_id,family,seed,exponent,presolve,method,solver,status,category,original_row_budget,exported_row_tolerance,exact_scaled_row_tolerance,rounded_feasible,rounded_objective,rounded_optimum,strict_integrality,native_integrality,original_max_violation,exported_max_violation,exported_max_tolerance_ratio,max_integrality_error,objective_difference
cardinality_s106_e9,cardinality,106,9,True,GM-tight,cplex,integer optimal solution,rounded_infeasible,False,True,True,False,138,False,True,True,0.10000038146972656,1.000000082740371e-10,0.1000000082740371,0.0,18
cardinality_s106_e9,cardinality,106,9,True,Budget-dyadic,cplex,integer optimal solution,rounded_infeasible,False,False,False,False,138,False,True,True,0.10000038146972656,1.220707781612873e-05,12.20707781612873,0.0,18
cardinality_s107_e0,cardinality,107,0,False,L2,cplex,integer optimal solution,verified_optimum,True,True,True,True,107,True,True,True,0.0,0.0,0.0,0.0,0
cardinality_s107_e0,cardinality,107,0,False,GM-tight,cplex,integer optimal solution,verified_optimum,True,True,True,True,107,True,True,True,0.0,0.0,0.0,0.0,0
cardinality_s107_e0,cardinality,107,0,False,Budget-dyadic,cplex,integer optimal solution,verified_optimum,True,True,True,True,107,True,True,True,0.0,0.0,0.0,0.0,0
cardinality_s107_e0,cardinality,107,0,False,Dyadic-GM,cplex,integer optimal solution,verified_optimum,True,True,True,True,107,True,True,True,0.0,0.0,0.0,0.0,0
cardinality_s107_e0,cardinality,107,0,False,Base,cplex,integer optimal solution,verified_optimum,True,True,True,True,107,True,True,True,0.0,0.0,0.0,0.0,0
cardinality_s107_e0,cardinality,107,0,False,Budget-GM,cplex,integer optimal solution,verified_optimum,True,True,True,True,107,True,True,True,0.0,0.0,0.0,0.0,0
cardinality_s107_e0,cardinality,107,0,False,Budget-round,cplex,integer optimal solution,verified_optimum,True,True,True,True,107,True,True,True,0.0,0.0,0.0,0.0,0
cardinality_s107_e0,cardinality,107,0,False,GM,cplex,integer optimal solution,verified_optimum,True,True,True,True,107,True,True,True,0.0,0.0,0.0,0.0,0
cardinality_s107_e0,cardinality,107,0,False,Budget-only,cplex,integer optimal solution,verified_optimum,True,True,True,True,107,True,True,True,0.0,0.0,0.0,0.0,0
cardinality_s107_e0,cardinality,107,0,True,Budget-only,cplex,integer optimal solution,verified_optimum,True,True,True,True,107,True,True,True,0.0,0.0,0.0,0.0,0
cardinality_s107_e0,cardinality,107,0,True,L2,cplex,integer optimal solution,verified_optimum,True,True,True,True,107,True,True,True,0.0,0.0,0.0,0.0,0
cardinality_s107_e0,cardinality,107,0,True,Dyadic-GM,cplex,integer optimal solution,verified_optimum,True,True,True,True,107,True,True,True,0.0,0.0,0.0,0.0,0
cardinality_s107_e0,cardinality,107,0,True,Budget-dyadic,cplex,integer optimal solution,verified_optimum,True,True,True,True,107,True,True,True,0.0,0.0,0.0,0.0,0
cardinality_s107_e0,cardinality,107,0,True,Budget-GM,cplex,integer optimal solution,verified_optimum,True,True,True,True,107,True,True,True,0.0,0.0,0.0,0.0,0
cardinality_s107_e0,cardinality,107,0,True,Base,cplex,integer optimal solution,verified_optimum,True,True,True,True,107,True,True,True,0.0,0.0,0.0,0.0,0
cardinality_s107_e0,cardinality,107,0,True,GM-tight,cplex,integer optimal solution,verified_optimum,True,True,True,True,107,True,True,True,0.0,0.0,0.0,0.0,0
cardinality_s107_e0,cardinality,107,0,True,GM,cplex,integer optimal solution,verified_optimum,True,True,True,True,107,True,True,True,0.0,0.0,0.0,0.0,0
cardinality_s107_e0,cardinality,107,0,True,Budget-round,cplex,integer optimal solution,verified_optimum,True,True,True,True,107,True,True,True,0.0,0.0,0.0,0.0,0
cardinality_s107_e3,cardinality,107,3,False,Base,cplex,integer optimal solution,verified_optimum,True,True,True,True,107,True,True,True,0.0,0.0,0.0,0.0,0
cardinality_s107_e3,cardinality,107,3,False,Budget-GM,cplex,integer optimal solution,verified_optimum,True,True,True,True,107,True,True,True,0.0,0.0,0.0,0.0,0
cardinality_s107_e3,cardinality,107,3,False,Budget-only,cplex,integer optimal solution,verified_optimum,True,True,True,True,107,True,True,True,0.0,0.0,0.0,0.0,0
cardinality_s107_e3,cardinality,107,3,False,Budget-round,cplex,ABSTAIN,abstain,False,False,False,False,,False,False,False,,,,,
cardinality_s107_e3,cardinality,107,3,False,GM-tight,cplex,integer optimal solution,verified_optimum,True,True,True,True,107,True,True,True,0.0,0.0,0.0,0.0,0
cardinality_s107_e3,cardinality,107,3,False,Budget-dyadic,cplex,integer optimal solution,verified_optimum,True,True,True,True,107,True,True,True,0.0,0.0,0.0,0.0,0
cardinality_s107_e3,cardinality,107,3,False,GM,cplex,integer optimal solution,verified_optimum,True,True,True,True,107,True,True,True,0.0,0.0,0.0,0.0,0
cardinality_s107_e3,cardinality,107,3,False,Dyadic-GM,cplex,integer optimal solution,verified_optimum,True,True,True,True,107,True,True,True,0.0,0.0,0.0,0.0,0
cardinality_s107_e3,cardinality,107,3,False,L2,cplex,integer optimal solution,verified_optimum,True,True,True,True,107,True,True,True,0.0,0.0,0.0,0.0,0
cardinality_s107_e3,cardinality,107,3,True,GM,cplex,integer optimal solution,verified_optimum,True,True,True,True,107,True,True,True,0.0,0.0,0.0,0.0,0
cardinality_s107_e3,cardinality,107,3,True,Dyadic-GM,cplex,integer optimal solution,verified_optimum,True,True,True,True,107,True,True,True,0.0,0.0,0.0,0.0,0
cardinality_s107_e3,cardinality,107,3,True,Base,cplex,integer optimal solution,verified_optimum,True,True,True,True,107,True,True,True,0.0,0.0,0.0,0.0,0
cardinality_s107_e3,cardinality,107,3,True,Budget-dyadic,cplex,integer optimal solution,verified_optimum,True,True,True,True,107,True,True,True,0.0,0.0,0.0,0.0,0
cardinality_s107_e3,cardinality,107,3,True,Budget-GM,cplex,integer optimal solution,verified_optimum,True,True,True,True,107,True,True,True,0.0,0.0,0.0,0.0,0
cardinality_s107_e3,cardinality,107,3,True,Budget-only,cplex,integer optimal solution,verified_optimum,True,True,True,True,107,True,True,True,0.0,0.0,0.0,0.0,0
cardinality_s107_e3,cardinality,107,3,True,Budget-round,cplex,ABSTAIN,abstain,False,False,False,False,,False,False,False,,,,,
cardinality_s107_e3,cardinality,107,3,True,L2,cplex,integer optimal solution,verified_optimum,True,True,True,True,107,True,True,True,0.0,0.0,0.0,0.0,0
cardinality_s107_e3,cardinality,107,3,True,GM-tight,cplex,integer optimal solution,verified_optimum,True,True,True,True,107,True,True,True,0.0,0.0,0.0,0.0,0
cardinality_s107_e6,cardinality,107,6,False,GM-tight,cplex,integer optimal solution,verified_optimum,True,True,True,True,107,True,True,True,0.0,0.0,0.0,0.0,0
cardinality_s107_e6,cardinality,107,6,False,Budget-round,cplex,ABSTAIN,abstain,False,False,False,False,,False,False,False,,,,,
cardinality_s107_e6,cardinality,107,6,False,Base,cplex,integer optimal solution,rounded_infeasible,True,True,True,False,122,False,False,True,0.0,0.0,0.0,9.999999972531981e-08,15
cardinality_s107_e6,cardinality,107,6,False,Dyadic-GM,cplex,integer optimal solution,rounded_infeasible,True,True,True,False,122,False,False,True,0.0,0.0,0.0,9.999999972531981e-08,15
cardinality_s107_e6,cardinality,107,6,False,Budget-dyadic,cplex,integer optimal solution,rounded_infeasible,True,True,True,False,122,False,False,True,0.0,0.0,0.0,9.999999972531981e-08,15
cardinality_s107_e6,cardinality,107,6,False,Budget-GM,cplex,integer optimal solution,rounded_infeasible,True,True,True,False,122,False,False,True,0.0,2.220446049250313e-15,2.220446049250313e-09,9.999999972531981e-08,15
cardinality_s107_e6,cardinality,107,6,False,GM,cplex,integer optimal solution,rounded_infeasible,True,True,True,False,122,False,False,True,0.0,0.0,0.0,1.0000000028043132e-07,15
cardinality_s107_e6,cardinality,107,6,False,L2,cplex,integer optimal solution,rounded_infeasible,True,True,True,False,122,False,False,True,3.462403697085392e-10,1.670286774892674e-17,1.6702867748926743e-11,9.99999992812306e-08,15
cardinality_s107_e6,cardinality,107,6,False,Budget-only,cplex,integer optimal solution,rounded_infeasible,True,True,True,False,122,False,False,True,2.3521806724602357e-10,0.0,0.0,9.99999993922529e-08,15
cardinality_s107_e6,cardinality,107,6,True,Dyadic-GM,cplex,integer optimal solution,rounded_infeasible,False,True,True,False,122,False,True,True,0.09999999962747097,9.536743128535363e-08,0.09536743128535363,0.0,15
cardinality_s107_e6,cardinality,107,6,True,GM,cplex,integer optimal solution,rounded_infeasible,False,True,True,False,122,False,True,True,0.09999999962747097,1.0000000028043132e-07,0.10000000028043132,0.0,15
cardinality_s107_e6,cardinality,107,6,True,Base,cplex,integer optimal solution,rounded_infeasible,False,False,False,False,122,False,True,True,0.09999999962747097,0.09999999962747097,99999.99962747097,0.0,15
cardinality_s107_e6,cardinality,107,6,True,Budget-GM,cplex,integer optimal solution,rounded_infeasible,False,False,False,False,122,False,True,True,0.09999999962747097,9.999999974752427e-06,9.999999974752427,0.0,15
cardinality_s107_e6,cardinality,107,6,True,Budget-only,cplex,integer optimal solution,rounded_infeasible,False,False,False,False,122,False,True,True,0.09999999962747097,9.999999889487299e-06,9.999999889487299,0.0,15
cardinality_s107_e6,cardinality,107,6,True,GM-tight,cplex,integer optimal solution,verified_optimum,True,True,True,True,107,True,True,True,0.0,0.0,0.0,0.0,0
cardinality_s107_e6,cardinality,107,6,True,L2,cplex,integer optimal solution,rounded_infeasible,False,True,True,False,122,False,True,True,0.09999999962747097,2.88675132686933e-08,0.0288675132686933,0.0,15
cardinality_s107_e6,cardinality,107,6,True,Budget-round,cplex,ABSTAIN,abstain,False,False,False,False,,False,False,False,,,,,
cardinality_s107_e6,cardinality,107,6,True,Budget-dyadic,cplex,integer optimal solution,rounded_infeasible,False,False,False,False,122,False,True,True,0.09999999962747097,1.2207031204525265e-05,12.207031204525265,0.0,15
cardinality_s107_e9,cardinality,107,9,False,Base,cplex,integer optimal solution,rounded_infeasible,True,True,True,False,122,False,True,True,4.0128782075044e-08,4.0128782075044e-08,0.040128782075044,1.0000034134094449e-10,15
cardinality_s107_e9,cardinality,107,9,False,Budget-GM,cplex,integer optimal solution,rounded_infeasible,True,True,True,False,122,False,True,True,8.172848993126536e-07,3.311129148642067e-12,3.311129148642067e-06,9.999956418482725e-11,15
cardinality_s107_e9,cardinality,107,9,False,Budget-only,cplex,integer optimal solution,rounded_infeasible,True,True,True,False,122,False,True,True,0.0,0.0,0.0,1.0000056338554941e-10,15
cardinality_s107_e9,cardinality,107,9,False,GM,cplex,integer optimal solution,rounded_infeasible,True,True,True,False,122,False,True,True,3.7319568946259096e-07,0.0,0.0,1.000000082740371e-10,15
cardinality_s107_e9,cardinality,107,9,False,L2,cplex,integer optimal solution,rounded_infeasible,True,True,True,False,122,False,True,True,1.5115108453755965e-07,0.0,0.0,1.0000023031864202e-10,15
cardinality_s107_e9,cardinality,107,9,False,Dyadic-GM,cplex,integer optimal solution,rounded_infeasible,True,True,True,False,122,False,True,True,4.0128782075044e-08,3.737284063831344e-17,3.737284063831344e-11,1.0000034134094449e-10,15
cardinality_s107_e9,cardinality,107,9,False,Budget-round,cplex,ABSTAIN,abstain,False,False,False,False,,False,False,False,,,,,
cardinality_s107_e9,cardinality,107,9,False,GM-tight,cplex,integer optimal solution,rounded_infeasible,True,True,True,False,122,False,True,True,3.7319568946259096e-07,0.0,0.0,1.000000082740371e-10,15
cardinality_s107_e9,cardinality,107,9,False,Budget-dyadic,cplex,integer optimal solution,rounded_infeasible,True,True,True,False,122,False,True,True,4.0128782075044e-08,4.8985329681450196e-12,4.89853296814502e-06,1.0000034134094449e-10,15
cardinality_s107_e9,cardinality,107,9,True,Base,cplex,integer optimal solution,rounded_infeasible,False,False,False,False,122,False,True,True,0.10000038146972656,0.10000038146972656,100000.38146972656,0.0,15
cardinality_s107_e9,cardinality,107,9,True,GM-tight,cplex,integer optimal solution,rounded_infeasible,False,True,True,False,122,False,True,True,0.10000038146972656,1.000000082740371e-10,0.1000000082740371,0.0,15
cardinality_s107_e9,cardinality,107,9,True,GM,cplex,integer optimal solution,rounded_infeasible,False,True,True,False,122,False,True,True,0.10000038146972656,1.000000082740371e-10,0.0001000000082740371,0.0,15
cardinality_s107_e9,cardinality,107,9,True,Budget-only,cplex,integer optimal solution,rounded_infeasible,False,False,False,False,122,False,True,True,0.10000038146972656,9.99998883344233e-06,9.99998883344233,0.0,15
cardinality_s107_e9,cardinality,107,9,True,L2,cplex,integer optimal solution,rounded_infeasible,False,True,True,False,122,False,True,True,0.10000038146972656,2.886757499709347e-11,2.886757499709347e-05,0.0,15
cardinality_s107_e9,cardinality,107,9,True,Dyadic-GM,cplex,integer optimal solution,rounded_infeasible,False,True,True,False,122,False,True,True,0.10000038146972656,9.313261273291573e-11,9.313261273291573e-05,0.0,15
cardinality_s107_e9,cardinality,107,9,True,Budget-round,cplex,ABSTAIN,abstain,False,False,False,False,,False,False,False,,,,,
cardinality_s107_e9,cardinality,107,9,True,Budget-dyadic,cplex,integer optimal solution,rounded_infeasible,False,False,False,False,122,False,True,True,0.10000038146972656,1.220707781612873e-05,12.20707781612873,0.0,15
cardinality_s107_e9,cardinality,107,9,True,Budget-GM,cplex,integer optimal solution,rounded_infeasible,False,False,False,False,122,False,True,True,0.10000038146972656,9.999959729611874e-06,9.999959729611874,0.0,15
packing_s100_e0,packing,100,0,False,L2,cplex,integer optimal solution,verified_optimum,True,True,True,True,131,True,True,True,0.0,0.0,0.0,0.0,0
packing_s100_e0,packing,100,0,False,Budget-GM,cplex,integer optimal solution,verified_optimum,True,True,True,True,131,True,True,True,0.0,0.0,0.0,0.0,0
packing_s100_e0,packing,100,0,False,GM,cplex,integer optimal solution,verified_optimum,True,True,True,True,131,True,True,True,0.0,0.0,0.0,0.0,0
packing_s100_e0,packing,100,0,False,Dyadic-GM,cplex,integer optimal solution,verified_optimum,True,True,True,True,131,True,True,True,0.0,0.0,0.0,0.0,0
packing_s100_e0,packing,100,0,False,Base,cplex,integer optimal solution,verified_optimum,True,True,True,True,131,True,True,True,0.0,0.0,0.0,0.0,0
packing_s100_e0,packing,100,0,False,Budget-round,cplex,integer optimal solution,verified_optimum,True,True,True,True,131,True,True,True,0.0,0.0,0.0,0.0,0
packing_s100_e0,packing,100,0,False,Budget-only,cplex,integer optimal solution,verified_optimum,True,True,True,True,131,True,True,True,0.0,0.0,0.0,0.0,0
packing_s100_e0,packing,100,0,False,GM-tight,cplex,integer optimal solution,verified_optimum,True,True,True,True,131,True,True,True,0.0,0.0,0.0,0.0,0
packing_s100_e0,packing,100,0,False,Budget-dyadic,cplex,integer optimal solution,verified_optimum,True,True,True,True,131,True,True,True,0.0,0.0,0.0,0.0,0
packing_s100_e0,packing,100,0,True,Budget-GM,cplex,integer optimal solution,verified_optimum,True,True,True,True,131,True,True,True,0.0,0.0,0.0,0.0,0
packing_s100_e0,packing,100,0,True,Dyadic-GM,cplex,integer optimal solution,verified_optimum,True,True,True,True,131,True,True,True,0.0,0.0,0.0,0.0,0
packing_s100_e0,packing,100,0,True,Base,cplex,integer optimal solution,verified_optimum,True,True,True,True,131,True,True,True,0.0,0.0,0.0,0.0,0
packing_s100_e0,packing,100,0,True,GM,cplex,integer optimal solution,verified_optimum,True,True,True,True,131,True,True,True,0.0,0.0,0.0,0.0,0
packing_s100_e0,packing,100,0,True,Budget-only,cplex,integer optimal solution,verified_optimum,True,True,True,True,131,True,True,True,0.0,0.0,0.0,0.0,0
packing_s100_e0,packing,100,0,True,Budget-dyadic,cplex,integer optimal solution,verified_optimum,True,True,True,True,131,True,True,True,0.0,0.0,0.0,0.0,0
packing_s100_e0,packing,100,0,True,GM-tight,cplex,integer optimal solution,verified_optimum,True,True,True,True,131,True,True,True,0.0,0.0,0.0,0.0,0
packing_s100_e0,packing,100,0,True,Budget-round,cplex,integer optimal solution,verified_optimum,True,True,True,True,131,True,True,True,0.0,0.0,0.0,0.0,0
packing_s100_e0,packing,100,0,True,L2,cplex,integer optimal solution,verified_optimum,True,True,True,True,131,True,True,True,0.0,0.0,0.0,0.0,0
packing_s100_e3,packing,100,3,False,Dyadic-GM,cplex,integer optimal solution,verified_optimum,True,True,True,True,131,True,True,True,0.0,0.0,0.0,0.0,0
packing_s100_e3,packing,100,3,False,Budget-only,cplex,integer optimal solution,verified_optimum,True,True,True,True,131,True,True,True,0.0,0.0,0.0,0.0,0
packing_s100_e3,packing,100,3,False,Base,cplex,integer optimal solution,verified_optimum,True,True,True,True,131,True,True,True,0.0,0.0,0.0,0.0,0
packing_s100_e3,packing,100,3,False,Budget-round,cplex,ABSTAIN,abstain,False,False,False,False,,False,False,False,,,,,
packing_s100_e3,packing,100,3,False,Budget-dyadic,cplex,integer optimal solution,verified_optimum,True,True,True,True,131,True,True,True,0.0,0.0,0.0,0.0,0
packing_s100_e3,packing,100,3,False,Budget-GM,cplex,integer optimal solution,verified_optimum,True,True,True,True,131,True,True,True,0.0,0.0,0.0,0.0,0
packing_s100_e3,packing,100,3,False,GM-tight,cplex,integer optimal solution,verified_optimum,True,True,True,True,131,True,True,True,0.0,0.0,0.0,0.0,0
